gene_name	num_fimo_hits	num_unique_promoters_hit	best_score	best_p_value	best_q_value
nlp-24	1	1	1.20e+01	7.51e-05	3.38e-01
nlp-27	1	1	1.20e+01	7.51e-05	3.38e-01
noah-1	1	1	1.20e+01	7.51e-05	3.38e-01
npr-4	1	1	1.20e+01	7.51e-05	3.38e-01
nra-3	1	1	1.20e+01	7.51e-05	3.38e-01
nspf-2	1	1	1.20e+01	7.51e-05	3.38e-01
nsph-3.1	1	1	1.20e+01	7.51e-05	3.38e-01
nsun-1	1	1	1.20e+01	7.51e-05	3.38e-01
nth-1	1	1	1.20e+01	7.51e-05	3.38e-01
ntl-2	1	1	1.20e+01	7.51e-05	3.38e-01
nuaf-1	1	1	1.20e+01	7.51e-05	3.38e-01
nuo-6	1	1	1.20e+01	7.51e-05	3.38e-01
nyn-1	1	1	1.20e+01	7.51e-05	3.38e-01
oac-2	1	1	1.20e+01	7.51e-05	3.38e-01
oac-50	1	1	1.20e+01	7.51e-05	3.38e-01
oct-2	1	1	1.20e+01	7.51e-05	3.38e-01
oig-1	1	1	1.20e+01	7.51e-05	3.38e-01
oig-5	1	1	1.20e+01	7.51e-05	3.38e-01
ops-1	1	1	1.20e+01	7.51e-05	3.38e-01
osm-8	1	1	1.20e+01	7.51e-05	3.38e-01
otub-1	1	1	1.20e+01	7.51e-05	3.38e-01
paa-1	1	1	1.20e+01	7.51e-05	3.38e-01
pab-2	1	1	1.20e+01	7.51e-05	3.38e-01
pacs-1	1	1	1.20e+01	7.51e-05	3.38e-01
pah-1	1	1	1.20e+01	7.51e-05	3.38e-01
paic-1	1	1	1.20e+01	7.51e-05	3.38e-01
pals-1	1	1	1.20e+01	7.51e-05	3.38e-01
pals-10	1	1	1.20e+01	7.51e-05	3.38e-01
pals-22	1	1	1.20e+01	7.51e-05	3.38e-01
pals-24	1	1	1.20e+01	7.51e-05	3.38e-01
pals-39	1	1	1.20e+01	7.51e-05	3.38e-01
patr-1	1	1	1.20e+01	7.51e-05	3.38e-01
pbrm-1	1	1	1.20e+01	7.51e-05	3.38e-01
pcdr-1	1	1	1.20e+01	7.51e-05	3.38e-01
pch-2	1	1	1.20e+01	7.51e-05	3.38e-01
pde-5	1	1	1.20e+01	7.51e-05	3.38e-01
pdzd-8	1	1	1.20e+01	7.51e-05	3.38e-01
peli-1	1	1	1.20e+01	7.51e-05	3.38e-01
pfkb-1.2	1	1	1.20e+01	7.51e-05	3.38e-01
phg-1	1	1	1.20e+01	7.51e-05	3.38e-01
pho-4	1	1	1.20e+01	7.51e-05	3.38e-01
pigc-1	1	1	1.20e+01	7.51e-05	3.38e-01
pigq-1	1	1	1.20e+01	7.51e-05	3.38e-01
pigu-1	1	1	1.20e+01	7.51e-05	3.38e-01
pinn-1	1	1	1.20e+01	7.51e-05	3.38e-01
pinn-4	1	1	1.20e+01	7.51e-05	3.38e-01
pisy-1	1	1	1.20e+01	7.51e-05	3.38e-01
pld-1	1	1	1.20e+01	7.51e-05	3.38e-01
pmk-1	1	1	1.20e+01	7.51e-05	3.38e-01
pmp-4	1	1	1.20e+01	7.51e-05	3.38e-01
ppgn-1	1	1	1.20e+01	7.51e-05	3.38e-01
ppw-2	1	1	1.20e+01	7.51e-05	3.38e-01
pqe-1	1	1	1.20e+01	7.51e-05	3.38e-01
pqn-51	1	1	1.20e+01	7.51e-05	3.38e-01
pqn-53	1	1	1.20e+01	7.51e-05	3.38e-01
pqn-89	1	1	1.20e+01	7.51e-05	3.38e-01
praf-3	1	1	1.20e+01	7.51e-05	3.38e-01
prmt-1	1	1	1.20e+01	7.51e-05	3.38e-01
prp-39	1	1	1.20e+01	7.51e-05	3.38e-01
prx-10	1	1	1.20e+01	7.51e-05	3.38e-01
ptr-18	1	1	1.20e+01	7.51e-05	3.38e-01
ptr-2	1	1	1.20e+01	7.51e-05	3.38e-01
ptr-20	1	1	1.20e+01	7.51e-05	3.38e-01
ptr-5	1	1	1.20e+01	7.51e-05	3.38e-01
ptr-6	1	1	1.20e+01	7.51e-05	3.38e-01
ptr-8	1	1	1.20e+01	7.51e-05	3.38e-01
pxd-1	1	1	1.20e+01	7.51e-05	3.38e-01
pyr-1	1	1	1.20e+01	7.51e-05	3.38e-01
rab-39	1	1	1.20e+01	7.51e-05	3.38e-01
rfc-4	1	1	1.20e+01	7.51e-05	3.38e-01
rga-3	1	1	1.20e+01	7.51e-05	3.38e-01
rha-1	1	1	1.20e+01	7.51e-05	3.38e-01
rnf-121	1	1	1.20e+01	7.51e-05	3.38e-01
rnr-2	1	1	1.20e+01	7.51e-05	3.38e-01
rpb-8	1	1	1.20e+01	7.51e-05	3.38e-01
rpl-13	1	1	1.20e+01	7.51e-05	3.38e-01
rpl-16	1	1	1.20e+01	7.51e-05	3.38e-01
rpoa-1	1	1	1.20e+01	7.51e-05	3.38e-01
rps-20	1	1	1.20e+01	7.51e-05	3.38e-01
rps-21	1	1	1.20e+01	7.51e-05	3.38e-01
rps-23	1	1	1.20e+01	7.51e-05	3.38e-01
rsa-1	1	1	1.20e+01	7.51e-05	3.38e-01
rsp-5	1	1	1.20e+01	7.51e-05	3.38e-01
rtfo-1	1	1	1.20e+01	7.51e-05	3.38e-01
sac-2	1	1	1.20e+01	7.51e-05	3.38e-01
samp-1	1	1	1.20e+01	7.51e-05	3.38e-01
sbsp-1	1	1	1.20e+01	7.51e-05	3.38e-01
scc-1	1	1	1.20e+01	7.51e-05	3.38e-01
scc-2	1	1	1.20e+01	7.51e-05	3.38e-01
scl-21	1	1	1.20e+01	7.51e-05	3.38e-01
scl-25	1	1	1.20e+01	7.51e-05	3.38e-01
sdz-8	1	1	1.20e+01	7.51e-05	3.38e-01
sea-2	1	1	1.20e+01	7.51e-05	3.38e-01
sec-16A.2	1	1	1.20e+01	7.51e-05	3.38e-01
ser-4	1	1	1.20e+01	7.51e-05	3.38e-01
sesn-1	1	1	1.20e+01	7.51e-05	3.38e-01
set-12	1	1	1.20e+01	7.51e-05	3.38e-01
set-2	1	1	1.20e+01	7.51e-05	3.38e-01
set-21	1	1	1.20e+01	7.51e-05	3.38e-01
set-9	1	1	1.20e+01	7.51e-05	3.38e-01
sfa-1	1	1	1.20e+01	7.51e-05	3.38e-01
skr-16	1	1	1.20e+01	7.51e-05	3.38e-01
skr-19	1	1	1.20e+01	7.51e-05	3.38e-01
skr-2	1	1	1.20e+01	7.51e-05	3.38e-01
slc-17.5	1	1	1.20e+01	7.51e-05	3.38e-01
slc-25A18.2	1	1	1.20e+01	7.51e-05	3.38e-01
slcr-46.1	1	1	1.20e+01	7.51e-05	3.38e-01
sld-5	1	1	1.20e+01	7.51e-05	3.38e-01
slrp-1	1	1	1.20e+01	7.51e-05	3.38e-01
smgl-2	1	1	1.20e+01	7.51e-05	3.38e-01
sms-2	1	1	1.20e+01	7.51e-05	3.38e-01
smz-2	1	1	1.20e+01	7.51e-05	3.38e-01
snap-29	1	1	1.20e+01	7.51e-05	3.38e-01
snf-5	1	1	1.20e+01	7.51e-05	3.38e-01
snrp-200	1	1	1.20e+01	7.51e-05	3.38e-01
snu-66	1	1	1.20e+01	7.51e-05	3.38e-01
sorf-2	1	1	1.20e+01	7.51e-05	3.38e-01
spch-2	1	1	1.20e+01	7.51e-05	3.38e-01
spd-3	1	1	1.20e+01	7.51e-05	3.38e-01
spdl-1	1	1	1.20e+01	7.51e-05	3.38e-01
spg-7	1	1	1.20e+01	7.51e-05	3.38e-01
sphk-1	1	1	1.20e+01	7.51e-05	3.38e-01
spl-1	1	1	1.20e+01	7.51e-05	3.38e-01
spp-22	1	1	1.20e+01	7.51e-05	3.38e-01
sprr-1	1	1	1.20e+01	7.51e-05	3.38e-01
spt-16	1	1	1.20e+01	7.51e-05	3.38e-01
sptf-1	1	1	1.20e+01	7.51e-05	3.38e-01
sra-7	1	1	1.20e+01	7.51e-05	3.38e-01
srab-11	1	1	1.20e+01	7.51e-05	3.38e-01
srb-15	1	1	1.20e+01	7.51e-05	3.38e-01
srb-5	1	1	1.20e+01	7.51e-05	3.38e-01
srbc-13	1	1	1.20e+01	7.51e-05	3.38e-01
srbc-21	1	1	1.20e+01	7.51e-05	3.38e-01
srbc-23	1	1	1.20e+01	7.51e-05	3.38e-01
srbc-3	1	1	1.20e+01	7.51e-05	3.38e-01
srbc-55	1	1	1.20e+01	7.51e-05	3.38e-01
srbc-77	1	1	1.20e+01	7.51e-05	3.38e-01
srd-13	1	1	1.20e+01	7.51e-05	3.38e-01
srd-36	1	1	1.20e+01	7.51e-05	3.38e-01
srd-40	1	1	1.20e+01	7.51e-05	3.38e-01
srd-51	1	1	1.20e+01	7.51e-05	3.38e-01
sre-16	1	1	1.20e+01	7.51e-05	3.38e-01
sre-7	1	1	1.20e+01	7.51e-05	3.38e-01
srg-28	1	1	1.20e+01	7.51e-05	3.38e-01
srg-34	1	1	1.20e+01	7.51e-05	3.38e-01
srh-112	1	1	1.20e+01	7.51e-05	3.38e-01
srh-136	1	1	1.20e+01	7.51e-05	3.38e-01
srh-147	1	1	1.20e+01	7.51e-05	3.38e-01
srh-148	1	1	1.20e+01	7.51e-05	3.38e-01
srh-185	1	1	1.20e+01	7.51e-05	3.38e-01
srh-19	1	1	1.20e+01	7.51e-05	3.38e-01
srh-190	1	1	1.20e+01	7.51e-05	3.38e-01
srh-218	1	1	1.20e+01	7.51e-05	3.38e-01
srh-251	1	1	1.20e+01	7.51e-05	3.38e-01
srh-276	1	1	1.20e+01	7.51e-05	3.38e-01
srh-39	1	1	1.20e+01	7.51e-05	3.38e-01
srh-46	1	1	1.20e+01	7.51e-05	3.38e-01
srh-48	1	1	1.20e+01	7.51e-05	3.38e-01
srh-82	1	1	1.20e+01	7.51e-05	3.38e-01
srh-85	1	1	1.20e+01	7.51e-05	3.38e-01
srh-95	1	1	1.20e+01	7.51e-05	3.38e-01
sri-18	1	1	1.20e+01	7.51e-05	3.38e-01
sri-39	1	1	1.20e+01	7.51e-05	3.38e-01
sri-45	1	1	1.20e+01	7.51e-05	3.38e-01
sri-60	1	1	1.20e+01	7.51e-05	3.38e-01
srj-25	1	1	1.20e+01	7.51e-05	3.38e-01
srj-45	1	1	1.20e+01	7.51e-05	3.38e-01
srj-6	1	1	1.20e+01	7.51e-05	3.38e-01
srm-5	1	1	1.20e+01	7.51e-05	3.38e-01
srm-6	1	1	1.20e+01	7.51e-05	3.38e-01
srp-8	1	1	1.20e+01	7.51e-05	3.38e-01
srt-3	1	1	1.20e+01	7.51e-05	3.38e-01
srt-34	1	1	1.20e+01	7.51e-05	3.38e-01
srt-50	1	1	1.20e+01	7.51e-05	3.38e-01
srw-135	1	1	1.20e+01	7.51e-05	3.38e-01
srw-143	1	1	1.20e+01	7.51e-05	3.38e-01
srw-76	1	1	1.20e+01	7.51e-05	3.38e-01
srx-104	1	1	1.20e+01	7.51e-05	3.38e-01
srx-42	1	1	1.20e+01	7.51e-05	3.38e-01
srx-8	1	1	1.20e+01	7.51e-05	3.38e-01
srx-85	1	1	1.20e+01	7.51e-05	3.38e-01
srxa-15	1	1	1.20e+01	7.51e-05	3.38e-01
srz-94	1	1	1.20e+01	7.51e-05	3.38e-01
stau-1	1	1	1.20e+01	7.51e-05	3.38e-01
stdh-4	1	1	1.20e+01	7.51e-05	3.38e-01
str-114	1	1	1.20e+01	7.51e-05	3.38e-01
str-120	1	1	1.20e+01	7.51e-05	3.38e-01
str-13	1	1	1.20e+01	7.51e-05	3.38e-01
str-162	1	1	1.20e+01	7.51e-05	3.38e-01
str-264	1	1	1.20e+01	7.51e-05	3.38e-01
str-56	1	1	1.20e+01	7.51e-05	3.38e-01
str-66	1	1	1.20e+01	7.51e-05	3.38e-01
str-99	1	1	1.20e+01	7.51e-05	3.38e-01
supr-1	1	1	1.20e+01	7.51e-05	3.38e-01
sups-1	1	1	1.20e+01	7.51e-05	3.38e-01
swd-2.2	1	1	1.20e+01	7.51e-05	3.38e-01
sym-1	1	1	1.20e+01	7.51e-05	3.38e-01
syp-6	1	1	1.20e+01	7.51e-05	3.38e-01
syx-3	1	1	1.20e+01	7.51e-05	3.38e-01
taf-6.1	1	1	1.20e+01	7.51e-05	3.38e-01
tag-321	1	1	1.20e+01	7.51e-05	3.38e-01
tars-1	1	1	1.20e+01	7.51e-05	3.38e-01
tbb-4	1	1	1.20e+01	7.51e-05	3.38e-01
tbc-20	1	1	1.20e+01	7.51e-05	3.38e-01
tbc-8	1	1	1.20e+01	7.51e-05	3.38e-01
tcab-1	1	1	1.20e+01	7.51e-05	3.38e-01
tdo-2	1	1	1.20e+01	7.51e-05	3.38e-01
tgs-1	1	1	1.20e+01	7.51e-05	3.38e-01
tgt-1	1	1	1.20e+01	7.51e-05	3.38e-01
tgt-2	1	1	1.20e+01	7.51e-05	3.38e-01
tiam-1	1	1	1.20e+01	7.51e-05	3.38e-01
tiar-2	1	1	1.20e+01	7.51e-05	3.38e-01
tim-1	1	1	1.20e+01	7.51e-05	3.38e-01
timm-23	1	1	1.20e+01	7.51e-05	3.38e-01
tkr-2	1	1	1.20e+01	7.51e-05	3.38e-01
tmem-107	1	1	1.20e+01	7.51e-05	3.38e-01
toe-1	1	1	1.20e+01	7.51e-05	3.38e-01
tppp-1	1	1	1.20e+01	7.51e-05	3.38e-01
trip-4	1	1	1.20e+01	7.51e-05	3.38e-01
trp-2	1	1	1.20e+01	7.51e-05	3.38e-01
trpp-1	1	1	1.20e+01	7.51e-05	3.38e-01
trpp-10	1	1	1.20e+01	7.51e-05	3.38e-01
trpp-5	1	1	1.20e+01	7.51e-05	3.38e-01
tsp-14	1	1	1.20e+01	7.51e-05	3.38e-01
tsp-21	1	1	1.20e+01	7.51e-05	3.38e-01
ttbk-2	1	1	1.20e+01	7.51e-05	3.38e-01
tth-1	1	1	1.20e+01	7.51e-05	3.38e-01
ttr-36	1	1	1.20e+01	7.51e-05	3.38e-01
ttx-1	1	1	1.20e+01	7.51e-05	3.38e-01
tub-1	1	1	1.20e+01	7.51e-05	3.38e-01
tufm-1	1	1	1.20e+01	7.51e-05	3.38e-01
tufm-2	1	1	1.20e+01	7.51e-05	3.38e-01
twk-26	1	1	1.20e+01	7.51e-05	3.38e-01
uba-5	1	1	1.20e+01	7.51e-05	3.38e-01
ubc-20	1	1	1.20e+01	7.51e-05	3.38e-01
ubl-5	1	1	1.20e+01	7.51e-05	3.38e-01
ugt-3	1	1	1.20e+01	7.51e-05	3.38e-01
ugt-32	1	1	1.20e+01	7.51e-05	3.38e-01
ugt-41	1	1	1.20e+01	7.51e-05	3.38e-01
ugt-42	1	1	1.20e+01	7.51e-05	3.38e-01
uig-1	1	1	1.20e+01	7.51e-05	3.38e-01
unc-11	1	1	1.20e+01	7.51e-05	3.38e-01
unc-31	1	1	1.20e+01	7.51e-05	3.38e-01
unc-36	1	1	1.20e+01	7.51e-05	3.38e-01
unk-1	1	1	1.20e+01	7.51e-05	3.38e-01
upb-1	1	1	1.20e+01	7.51e-05	3.38e-01
usp-3	1	1	1.20e+01	7.51e-05	3.38e-01
usp-5	1	1	1.20e+01	7.51e-05	3.38e-01
vab-15	1	1	1.20e+01	7.51e-05	3.38e-01
viln-1	1	1	1.20e+01	7.51e-05	3.38e-01
vpr-1	1	1	1.20e+01	7.51e-05	3.38e-01
vps-25	1	1	1.20e+01	7.51e-05	3.38e-01
wdr-23	1	1	1.20e+01	7.51e-05	3.38e-01
wht-3	1	1	1.20e+01	7.51e-05	3.38e-01
wht-4	1	1	1.20e+01	7.51e-05	3.38e-01
wht-7	1	1	1.20e+01	7.51e-05	3.38e-01
xpd-1	1	1	1.20e+01	7.51e-05	3.38e-01
xtr-2	1	1	1.20e+01	7.51e-05	3.38e-01
zgpa-1	1	1	1.20e+01	7.51e-05	3.38e-01
zig-11	1	1	1.20e+01	7.51e-05	3.38e-01
zig-7	1	1	1.20e+01	7.51e-05	3.38e-01
zip-11	1	1	1.20e+01	7.51e-05	3.38e-01
zmp-1	1	1	1.20e+01	7.51e-05	3.38e-01
zmp-4	1	1	1.20e+01	7.51e-05	3.38e-01
znf-598	1	1	1.20e+01	7.51e-05	3.38e-01
ztf-17	1	1	1.20e+01	7.51e-05	3.38e-01
ztf-4	1	1	1.20e+01	7.51e-05	3.38e-01
ztf-6	1	1	1.20e+01	7.51e-05	3.38e-01
aak-1	1	1	1.02e+01	9.58e-05	3.51e-01
aakg-2	1	1	1.02e+01	9.58e-05	3.51e-01
acbp-3	1	1	1.02e+01	9.58e-05	3.51e-01
acdh-11	1	1	1.02e+01	9.58e-05	3.51e-01
acdh-7	1	1	1.02e+01	9.58e-05	3.51e-01
acr-18	1	1	1.02e+01	9.58e-05	3.51e-01
aipr-1	1	1	1.02e+01	9.58e-05	3.51e-01
alg-1	1	1	1.02e+01	9.58e-05	3.51e-01
alh-11	1	1	1.02e+01	9.58e-05	3.51e-01
alkb-8	1	1	1.02e+01	9.58e-05	3.51e-01
alp-1	1	1	1.02e+01	9.58e-05	3.51e-01
ani-3	1	1	1.02e+01	9.58e-05	3.51e-01
apg-1	1	1	1.02e+01	9.58e-05	3.51e-01
apn-1	1	1	1.02e+01	9.58e-05	3.51e-01
arf-1	1	1	1.02e+01	9.58e-05	3.51e-01
arrd-9	1	1	1.02e+01	9.58e-05	3.51e-01
atln-1	1	1	1.02e+01	9.58e-05	3.51e-01
axl-1	1	1	1.02e+01	9.58e-05	3.51e-01
bath-2	1	1	1.02e+01	9.58e-05	3.51e-01
bath-40	1	1	1.02e+01	9.58e-05	3.51e-01
bcmo-1	1	1	1.02e+01	9.58e-05	3.51e-01
bgnt-1.3	1	1	1.02e+01	9.58e-05	3.51e-01
bmy-1	1	1	1.02e+01	9.58e-05	3.51e-01
bub-1	1	1	1.02e+01	9.58e-05	3.51e-01
cbd-1	1	1	1.02e+01	9.58e-05	3.51e-01
cdgs-1	1	1	1.02e+01	9.58e-05	3.51e-01
ceh-45	1	1	1.02e+01	9.58e-05	3.51e-01
chch-3	1	1	1.02e+01	9.58e-05	3.51e-01
cht-3	1	1	1.02e+01	9.58e-05	3.51e-01
chw-1	1	1	1.02e+01	9.58e-05	3.51e-01
cic-1	1	1	1.02e+01	9.58e-05	3.51e-01
clec-104	1	1	1.02e+01	9.58e-05	3.51e-01
clec-111	1	1	1.02e+01	9.58e-05	3.51e-01
clec-176	1	1	1.02e+01	9.58e-05	3.51e-01
clec-197	1	1	1.02e+01	9.58e-05	3.51e-01
clec-21	1	1	1.02e+01	9.58e-05	3.51e-01
clec-66	1	1	1.02e+01	9.58e-05	3.51e-01
clh-1	1	1	1.02e+01	9.58e-05	3.51e-01
cln-3.2	1	1	1.02e+01	9.58e-05	3.51e-01
cnc-1	1	1	1.02e+01	9.58e-05	3.51e-01
cnc-5	1	1	1.02e+01	9.58e-05	3.51e-01
cog-1	1	1	1.02e+01	9.58e-05	3.51e-01
col-103	1	1	1.02e+01	9.58e-05	3.51e-01
col-109	1	1	1.02e+01	9.58e-05	3.51e-01
col-156	1	1	1.02e+01	9.58e-05	3.51e-01
col-42	1	1	1.02e+01	9.58e-05	3.51e-01
col-58	1	1	1.02e+01	9.58e-05	3.51e-01
col-62	1	1	1.02e+01	9.58e-05	3.51e-01
col-81	1	1	1.02e+01	9.58e-05	3.51e-01
cpb-3	1	1	1.02e+01	9.58e-05	3.51e-01
cpr-9	1	1	1.02e+01	9.58e-05	3.51e-01
csn-1	1	1	1.02e+01	9.58e-05	3.51e-01
ctg-2	1	1	1.02e+01	9.58e-05	3.51e-01
cutc-1	1	1	1.02e+01	9.58e-05	3.51e-01
cyp-25A2	1	1	1.02e+01	9.58e-05	3.51e-01
cysl-1	1	1	1.02e+01	9.58e-05	3.51e-01
dac-1	1	1	1.02e+01	9.58e-05	3.51e-01
dct-12	1	1	1.02e+01	9.58e-05	3.51e-01
decr-1.1	1	1	1.02e+01	9.58e-05	3.51e-01
del-10	1	1	1.02e+01	9.58e-05	3.51e-01
del-3	1	1	1.02e+01	9.58e-05	3.51e-01
dex-1	1	1	1.02e+01	9.58e-05	3.51e-01
dhcr-7	1	1	1.02e+01	9.58e-05	3.51e-01
dhhc-8	1	1	1.02e+01	9.58e-05	3.51e-01
dna-2	1	1	1.02e+01	9.58e-05	3.51e-01
dnj-10	1	1	1.02e+01	9.58e-05	3.51e-01
dop-1	1	1	1.02e+01	9.58e-05	3.51e-01
dop-4	1	1	1.02e+01	9.58e-05	3.51e-01
eat-3	1	1	1.02e+01	9.58e-05	3.51e-01
efn-3	1	1	1.02e+01	9.58e-05	3.51e-01
eif-1	1	1	1.02e+01	9.58e-05	3.51e-01
eif-3.L	1	1	1.02e+01	9.58e-05	3.51e-01
eme-1	1	1	1.02e+01	9.58e-05	3.51e-01
ent-5	1	1	1.02e+01	9.58e-05	3.51e-01
erh-1	1	1	1.02e+01	9.58e-05	3.51e-01
exo-1	1	1	1.02e+01	9.58e-05	3.51e-01
fbxa-12	1	1	1.02e+01	9.58e-05	3.51e-01
fbxa-139	1	1	1.02e+01	9.58e-05	3.51e-01
fbxa-46	1	1	1.02e+01	9.58e-05	3.51e-01
fbxb-36	1	1	1.02e+01	9.58e-05	3.51e-01
fbxc-34	1	1	1.02e+01	9.58e-05	3.51e-01
fip-4	1	1	1.02e+01	9.58e-05	3.51e-01
fmo-4	1	1	1.02e+01	9.58e-05	3.51e-01
fmo-5	1	1	1.02e+01	9.58e-05	3.51e-01
fpn-1.1	1	1	1.02e+01	9.58e-05	3.51e-01
frl-1	1	1	1.02e+01	9.58e-05	3.51e-01
gad-2	1	1	1.02e+01	9.58e-05	3.51e-01
gcy-33	1	1	1.02e+01	9.58e-05	3.51e-01
glrx-10	1	1	1.02e+01	9.58e-05	3.51e-01
gly-20	1	1	1.02e+01	9.58e-05	3.51e-01
gpn-1	1	1	1.02e+01	9.58e-05	3.51e-01
gpx-3	1	1	1.02e+01	9.58e-05	3.51e-01
gtf-2H3	1	1	1.02e+01	9.58e-05	3.51e-01
hasp-1	1	1	1.02e+01	9.58e-05	3.51e-01
his-45	1	1	1.02e+01	9.58e-05	3.51e-01
his-55	1	1	1.02e+01	9.58e-05	3.51e-01
hpo-18	1	1	1.02e+01	9.58e-05	3.51e-01
hpo-7	1	1	1.02e+01	9.58e-05	3.51e-01
ifc-2	1	1	1.02e+01	9.58e-05	3.51e-01
iff-1	1	1	1.02e+01	9.58e-05	3.51e-01
ilys-3	1	1	1.02e+01	9.58e-05	3.51e-01
ins-19	1	1	1.02e+01	9.58e-05	3.51e-01
ins-31	1	1	1.02e+01	9.58e-05	3.51e-01
ins-36	1	1	1.02e+01	9.58e-05	3.51e-01
ints-13	1	1	1.02e+01	9.58e-05	3.51e-01
ints-2	1	1	1.02e+01	9.58e-05	3.51e-01
ints-3	1	1	1.02e+01	9.58e-05	3.51e-01
irg-3	1	1	1.02e+01	9.58e-05	3.51e-01
irld-33	1	1	1.02e+01	9.58e-05	3.51e-01
irld-39	1	1	1.02e+01	9.58e-05	3.51e-01
irld-56	1	1	1.02e+01	9.58e-05	3.51e-01
irld-67	1	1	1.02e+01	9.58e-05	3.51e-01
kcnl-1	1	1	1.02e+01	9.58e-05	3.51e-01
kin-14	1	1	1.02e+01	9.58e-05	3.51e-01
klf-1	1	1	1.02e+01	9.58e-05	3.51e-01
knl-2	1	1	1.02e+01	9.58e-05	3.51e-01
kvs-4	1	1	1.02e+01	9.58e-05	3.51e-01
lact-5	1	1	1.02e+01	9.58e-05	3.51e-01
lag-2	1	1	1.02e+01	9.58e-05	3.51e-01
lec-9	1	1	1.02e+01	9.58e-05	3.51e-01
lin-10	1	1	1.02e+01	9.58e-05	3.51e-01
lin-39	1	1	1.02e+01	9.58e-05	3.51e-01
lir-1	1	1	1.02e+01	9.58e-05	3.51e-01
maea-1	1	1	1.02e+01	9.58e-05	3.51e-01
mam-5	1	1	1.02e+01	9.58e-05	3.51e-01
mdt-10	1	1	1.02e+01	9.58e-05	3.51e-01
mdt-26	1	1	1.02e+01	9.58e-05	3.51e-01
mecr-1	1	1	1.02e+01	9.58e-05	3.51e-01
metl-18	1	1	1.02e+01	9.58e-05	3.51e-01
metl-9	1	1	1.02e+01	9.58e-05	3.51e-01
mex-1	1	1	1.02e+01	9.58e-05	3.51e-01
mig-15	1	1	1.02e+01	9.58e-05	3.51e-01
miga-1	1	1	1.02e+01	9.58e-05	3.51e-01
mnp-1	1	1	1.02e+01	9.58e-05	3.51e-01
mod-5	1	1	1.02e+01	9.58e-05	3.51e-01
mpst-1	1	1	1.02e+01	9.58e-05	3.51e-01
mpst-2	1	1	1.02e+01	9.58e-05	3.51e-01
mrps-28	1	1	1.02e+01	9.58e-05	3.51e-01
mrps-7	1	1	1.02e+01	9.58e-05	3.51e-01
msp-36	1	1	1.02e+01	9.58e-05	3.51e-01
nep-25	1	1	1.02e+01	9.58e-05	3.51e-01
nhr-165	1	1	1.02e+01	9.58e-05	3.51e-01
nhr-176	1	1	1.02e+01	9.58e-05	3.51e-01
nhr-18	1	1	1.02e+01	9.58e-05	3.51e-01
nhr-243	1	1	1.02e+01	9.58e-05	3.51e-01
nhr-70	1	1	1.02e+01	9.58e-05	3.51e-01
nhr-81	1	1	1.02e+01	9.58e-05	3.51e-01
nifk-1	1	1	1.02e+01	9.58e-05	3.51e-01
nlg-1	1	1	1.02e+01	9.58e-05	3.51e-01
nlp-10	1	1	1.02e+01	9.58e-05	3.51e-01
npp-4	1	1	1.02e+01	9.58e-05	3.51e-01
npr-19	1	1	1.02e+01	9.58e-05	3.51e-01
npr-2	1	1	1.02e+01	9.58e-05	3.51e-01
npr-23	1	1	1.02e+01	9.58e-05	3.51e-01
npr-33	1	1	1.02e+01	9.58e-05	3.51e-01
nspg-9	1	1	1.02e+01	9.58e-05	3.51e-01
nuo-2	1	1	1.02e+01	9.58e-05	3.51e-01
oac-37	1	1	1.02e+01	9.58e-05	3.51e-01
oac-58	1	1	1.02e+01	9.58e-05	3.51e-01
oac-59	1	1	1.02e+01	9.58e-05	3.51e-01
otpl-2	1	1	1.02e+01	9.58e-05	3.51e-01
parn-2	1	1	1.02e+01	9.58e-05	3.51e-01
pat-3	1	1	1.02e+01	9.58e-05	3.51e-01
pdl-1	1	1	1.02e+01	9.58e-05	3.51e-01
pek-1	1	1	1.02e+01	9.58e-05	3.51e-01
pfkb-1.1	1	1	1.02e+01	9.58e-05	3.51e-01
pho-8	1	1	1.02e+01	9.58e-05	3.51e-01
pho-9	1	1	1.02e+01	9.58e-05	3.51e-01
piki-1	1	1	1.02e+01	9.58e-05	3.51e-01
pitr-2	1	1	1.02e+01	9.58e-05	3.51e-01
pmp-1	1	1	1.02e+01	9.58e-05	3.51e-01
polq-1	1	1	1.02e+01	9.58e-05	3.51e-01
pot-2	1	1	1.02e+01	9.58e-05	3.51e-01
pptr-1	1	1	1.02e+01	9.58e-05	3.51e-01
pptr-2	1	1	1.02e+01	9.58e-05	3.51e-01
ptr-17	1	1	1.02e+01	9.58e-05	3.51e-01
pxf-1	1	1	1.02e+01	9.58e-05	3.51e-01
rbm-3.1	1	1	1.02e+01	9.58e-05	3.51e-01
rbm-3.2	1	1	1.02e+01	9.58e-05	3.51e-01
rde-1	1	1	1.02e+01	9.58e-05	3.51e-01
rict-1	1	1	1.02e+01	9.58e-05	3.51e-01
rpb-3	1	1	1.02e+01	9.58e-05	3.51e-01
rpb-5	1	1	1.02e+01	9.58e-05	3.51e-01
ruvb-1	1	1	1.02e+01	9.58e-05	3.51e-01
scl-14	1	1	1.02e+01	9.58e-05	3.51e-01
sdz-25	1	1	1.02e+01	9.58e-05	3.51e-01
sec-24.1	1	1	1.02e+01	9.58e-05	3.51e-01
sepa-1	1	1	1.02e+01	9.58e-05	3.51e-01
smf-1	1	1	1.02e+01	9.58e-05	3.51e-01
